OBJECTID,STATION_KEY,DECIMAL_LAT,DECIMAL_LONG,HUC12,HUC10,HUC8,HUC6,HUType
3812,34268,45.470799999999997,-117.514150000000000,170601050402,1706010504,17060105,170601,S
3813,34267,45.488799999999998,-117.436000000000010,170601050204,1706010502,17060105,170601,S
3814,34266,45.436599999999999,-117.423500000000000,170601050203,1706010502,17060105,170601,S
3815,34265,45.514499999999998,-116.874000000000000,170601020407,1706010204,17060102,170601,S
3816,34264,45.697699999999998,-117.102200000000000,170601060408,1706010604,17060106,170601,S
3817,34263,45.702199999999998,-117.101400000000000,170601060408,1706010604,17060106,170601,S
3818,34262,45.502800000000001,-116.849800000000000,170601020306,1706010203,17060102,170601,S
3819,34261,45.526899999999998,-117.551400000000000,170601050402,1706010504,17060105,170601,S
3820,34260,44.949100000000001,-123.038000000000000,170900070301,1709000703,17090007,170900,S
3821,34259,43.802000000000000,-118.154400000000000,170501161305,1705011613,17050116,170501,S
3822,34258,43.907499999999999,-118.153000000000010,170501161305,1705011613,17050116,170501,S
3823,34257,44.575786000000001,-117.463059000000000,170502020802,1705020208,17050202,170502,S
3824,34256,44.503731999999999,-117.727266000000000,170502020502,1705020205,17050202,170502,S
3825,34255,44.502426000000000,-118.100893000000000,170502020401,1705020204,17050202,170502,S
3826,34254,44.502116000000001,-118.182928000000000,170502020204,1705020202,17050202,170502,S
3827,34253,44.600636000000002,-118.255913000000010,170502020105,1705020201,17050202,170502,S
3828,34252,44.982163000000000,-117.889391000000000,170502030408,1705020304,17050203,170502,S
3829,34251,44.677500000000002,-118.006100000000000,170502030106,1705020301,17050203,170502,S
3830,34250,44.699122000000003,-118.119891999999990,170502030103,1705020301,17050203,170502,S
3831,34249,44.779646999999997,-118.202668000000000,170502030101,1705020301,17050203,170502,S
3832,34248,45.100800000000000,-122.835300000000000,170900090204,1709000902,17090009,170900,S
3833,34247,45.049700000000001,-122.857400000000000,170900090110,1709000901,17090009,170900,S
3834,34246,45.083500000000001,-122.488800000000000,170900090407,1709000904,17090009,170900,S
3835,34245,45.138100000000001,-122.533300000000000,170900090607,1709000906,17090009,170900,S
3836,34243,42.350700000000003,-122.875600000000010,171003080110,1710030801,17100308,171003,S
3837,34242,42.347799999999999,-124.349200000000000,171003120502,1710031205,17100312,171003,S
3838,34241,42.359099999999998,-124.368200000000000,171003120502,1710031205,17100312,171003,S
3839,34240,45.470683000000001,-117.560700000000000,170601050402,1706010504,17060105,170601,S
3840,34239,45.502800000000001,-117.558400000000010,170601050402,1706010504,17060105,170601,S
3841,34238,45.580399999999997,-117.540000000000010,170601050402,1706010504,17060105,170601,S
3842,34237,45.518630000000002,-122.616380000000010,170900120202,1709001202,17090012,170900,M
3843,34236,45.513370000000002,-122.686470000000000,170900120202,1709001202,17090012,170900,M
3844,34235,45.194629999999997,-123.194630000000000,170900080701,1709000807,17090008,170900,S
3845,34234,45.204780000000000,-123.195220000000010,170900080701,1709000807,17090008,170900,S
3846,34233,45.196770000000001,-123.083930000000000,170900080702,1709000807,17090008,170900,S
3847,34232,45.211900000000000,-123.085400000000010,170900080702,1709000807,17090008,170900,S
3848,34231,44.059300000000000,-121.327100000000000,170703010406,1707030104,17070301,170703,S
3849,34230,45.051839999999999,-122.678900000000000,170900090203,1709000902,17090009,170900,S
3850,34229,44.365920000000003,-123.599350000000000,171002050104,1710020501,17100205,171002,S
3851,34228,44.380429999999997,-123.598680000000000,171002050105,1710020501,17100205,171002,S
3852,34227,44.342979999999997,-123.687800000000000,171002050402,1710020504,17100205,171002,S
3853,34226,44.337220000000002,-123.827250000000010,171002050205,1710020502,17100205,171002,S
3854,34225,44.424979999999998,-123.998819999999990,171002050303,1710020503,17100205,171002,S
3855,34224,43.887129999999999,-123.440380000000000,171002060305,1710020603,17100206,171002,S
3856,34223,43.904000000000003,-123.567130000000010,171002060306,1710020603,17100206,171002,S
3857,34222,44.053899999999999,-123.721790000000000,171002060801,1710020608,17100206,171002,S
3858,34221,44.056440000000002,-123.794960000000000,171002060604,1710020606,17100206,171002,S
3859,34220,44.147979999999997,-123.583240000000000,171002060602,1710020606,17100206,171002,S
3860,34218,44.068500000000000,-121.300900000000000,170703010801,1707030108,17070301,170703,S
3861,34217,42.655099999999997,-121.880900000000000,180102010603,1801020106,18010201,180102,S
3862,34216,44.050100000000000,-123.286100000000000,170900030103,1709000301,17090003,170900,S
3863,34215,44.609499999999997,-122.520500000000000,170900060601,1709000606,17090006,170900,S
3864,34214,44.608199999999997,-122.680000000000010,170900060602,1709000606,17090006,170900,S
3865,34213,44.329900000000002,-122.364000000000000,170900060205,1709000602,17090006,170900,S
3866,34212,44.325299999999999,-122.341200000000000,170900060204,1709000602,17090006,170900,S
3867,34211,44.302599999999998,-122.319000000000000,170900060204,1709000602,17090006,170900,S
3868,34210,44.366100000000003,-122.580400000000000,170900060501,1709000605,17090006,170900,S
3869,34209,45.829509999999999,-122.829380000000000,170900120304,1709001203,17090012,170900,S
3870,34208,46.167749999999998,-123.914320000000000,170800060208,1708000602,17080006,170800,F
3871,34207,45.776080000000000,-122.871270000000000,170900120304,1709001203,17090012,170900,S
3872,34206,46.163300000000000,-123.646900000000000,170800060103,1708000601,17080006,170800,F
3873,34205,46.183219999999999,-123.923599999999990,170800060208,1708000602,17080006,170800,F
3874,34204,46.183199999999999,-123.924100000000000,170800060208,1708000602,17080006,170800,F
3875,34203,45.850610000000003,-122.818370000000000,170900120303,1709001203,17090012,170900,S
3876,34202,45.803879999999999,-122.821020000000000,170900120305,1709001203,17090012,170900,M
3877,34201,46.156900000000000,-123.731500000000000,170800060103,1708000601,17080006,170800,F
3878,34200,46.157380000000003,-123.731690000000000,170800060103,1708000601,17080006,170800,F
3879,34199,45.254697000000000,-122.883619000000000,170900070307,1709000703,17090007,170900,S
3880,34198,45.366599999999998,-122.602600000000000,170900070405,1709000704,17090007,170900,S
3881,34197,44.553100000000001,-123.277100000000000,170900030211,1709000302,17090003,170900,S
3882,34196,44.060000000000002,-121.305899999999990,170703010801,1707030108,17070301,170703,S
3883,34195,45.668799999999997,-122.745000000000000,170800030104,1708000301,17080003,170800,F
3884,34194,45.610599999999998,-122.606100000000000,170800030104,1708000301,17080003,170800,F
3885,34193,45.728700000000003,-121.521400000000000,170701050811,1707010508,17070105,170701,S
3886,34192,45.779400000000003,-121.515000000000000,170701050811,1707010508,17070105,170701,S
3887,34191,45.690899999999999,-121.882300000000000,170701051204,1707010512,17070105,170701,S
3888,34190,45.332999999999998,-122.585700000000000,170900070404,1709000704,17090007,170900,S
3889,34189,43.282710000000002,-124.152090000000000,171003040302,1710030403,17100304,171003,S
3890,34188,43.326659999999997,-124.182410000000000,171003040302,1710030403,17100304,171003,S
3891,34187,43.345660000000002,-124.090720000000000,171003040107,1710030401,17100304,171003,S
3892,34186,43.413960000000003,-124.151129999999990,171003040306,1710030403,17100304,171003,S
3893,34185,43.498790000000000,-124.194700000000000,171003040304,1710030403,17100304,171003,S
3894,34184,44.196700000000000,-123.092000000000000,170900030606,1709000306,17090003,170900,S
3895,34183,45.147799999999997,-122.542100000000000,170900090607,1709000906,17090009,170900,S
3896,34182,44.346249999999998,-123.218149999999990,170900030604,1709000306,17090003,170900,S
3897,34181,44.365493000000001,-120.846543000000000,170703050503,1707030505,17070305,170703,S
3898,34180,44.409599999999998,-120.808200000000000,170703050503,1707030505,17070305,170703,S
3899,34179,44.317599999999999,-120.664500000000000,170703050403,1707030504,17070305,170703,S
3900,34178,44.335799999999999,-120.575700000000000,170703050205,1707030502,17070305,170703,S
3901,34177,44.133400000000002,-119.957600000000000,170703030904,1707030309,17070303,170703,S
3902,34176,44.097799999999999,-119.632700000000000,170703030504,1707030305,17070303,170703,S
3903,34175,45.666100000000000,-121.521100000000000,170701050703,1707010507,17070105,170701,S
3904,34174,45.681600000000003,-121.506700000000000,170701050703,1707010507,17070105,170701,S
